ID	ASSENT	ANXIETY	EMOTICONS	POSITIVE EMOTION	AFFECTIVE PROCESSES	ANGER	NEGATIVE EMOTION	SADNESS	
18081	0.0000	0.0000	0.0000	5.0633	6.3291	0.0000	1.2658	0.0000	
18281	0.8403	0.0000	0.0000	3.3613	5.0420	0.0000	1.6807	0.0000	
7190	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
18291	0.0000	0.0000	0.0000	3.9216	4.5752	0.0000	0.6536	0.0000	
2051	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
2281	0.0000	0.0000	0.0000	3.8462	7.6923	1.2821	3.8462	0.0000	
1810	0.0000	0.0000	0.0000	2.2321	2.2321	0.0000	0.0000	0.0000	
2180	0.0000	0.0000	0.0000	1.2987	1.2987	0.0000	0.0000	0.0000	
2961	0.0000	2.0408	0.0000	6.1224	8.1633	0.0000	2.0408	0.0000	
1820	0.0000	1.0989	0.0000	3.2967	4.3956	0.0000	1.0989	0.0000	
3211	3.4483	0.0000	0.0000	0.0000	3.4483	0.0000	3.4483	3.4483	
3301	0.0000	0.9174	0.0000	1.8349	4.5872	1.8349	2.7523	0.0000	
1830	0.0000	0.0000	0.0000	6.2500	7.1429	0.0000	0.8929	0.0000	
3741	0.0000	0.0000	0.0000	0.0000	0.8197	0.0000	0.8197	0.0000	
1760	0.0000	2.4390	0.0000	7.3171	9.7561	0.0000	2.4390	0.0000	
1790	0.0000	0.0000	0.0000	2.4390	3.6585	0.0000	1.2195	0.0000	
4041	0.0000	3.4483	0.0000	6.8966	10.3448	0.0000	3.4483	0.0000	
4051	0.0000	0.0000	0.0000	3.3333	3.3333	0.0000	0.0000	0.0000	
1800	0.0000	0.0000	0.0000	2.7778	2.7778	0.0000	0.0000	0.0000	
4091	0.0000	0.0000	0.0000	5.8824	11.7647	5.8824	5.8824	0.0000	
4391	0.0000	0.0000	0.0000	0.0000	2.7778	0.0000	2.7778	0.0000	
4421	0.0000	2.1277	0.0000	4.2553	6.3830	0.0000	2.1277	0.0000	
4981	0.0000	0.6024	0.0000	4.2169	5.4217	0.6024	1.2048	0.0000	
5071	0.0000	1.8182	0.0000	1.8182	6.3636	1.8182	4.5455	0.0000	
1840	1.8868	1.8868	0.0000	1.8868	3.7736	0.0000	1.8868	0.0000	
5851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1960	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
6201	5.2632	5.2632	0.0000	5.2632	10.5263	0.0000	5.2632	0.0000	
1850	0.0000	0.0000	0.0000	11.5385	11.5385	0.0000	0.0000	0.0000	
1930	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6381	2.0000	2.0000	0.0000	2.0000	4.0000	0.0000	2.0000	0.0000	
2150	0.0000	0.0000	0.0000	8.0000	8.0000	0.0000	0.0000	0.0000	
9081	1.6949	0.0000	0.0000	2.5424	5.0847	0.0000	2.5424	0.8475	
9291	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	4.7619	4.7619	
3120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3170	0.0000	2.7027	0.0000	0.0000	2.7027	0.0000	2.7027	0.0000	
3180	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3190	0.0000	0.0000	4.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
3210	0.0000	0.0000	0.0000	21.0526	21.0526	0.0000	0.0000	0.0000	
9331	0.0000	2.8571	0.0000	2.8571	8.5714	0.0000	5.7143	2.8571	
3290	0.0000	0.0000	0.0000	4.1667	4.1667	0.0000	0.0000	0.0000	
3350	0.0000	0.0000	0.0000	1.0870	1.0870	0.0000	0.0000	0.0000	
3440	0.0000	0.0000	0.0000	4.1667	4.1667	0.0000	0.0000	0.0000	
9371	1.4286	0.0000	0.0000	2.8571	2.8571	0.0000	0.0000	0.0000	
3700	0.0000	0.0000	0.0000	0.0000	1.2658	0.0000	1.2658	0.0000	
9561	0.0000	1.0526	0.0000	5.2632	6.3158	0.0000	1.0526	0.0000	
9611	0.0000	0.0000	0.0000	2.7778	2.7778	0.0000	0.0000	0.0000	
9671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3260	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
3360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9741	0.0000	1.9231	0.0000	0.0000	1.9231	0.0000	1.9231	0.0000	
3370	0.0000	0.0000	0.0000	0.0000	2.9851	1.4925	2.9851	1.4925	
3390	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	
3410	0.0000	0.0000	0.0000	0.0000	3.3333	3.3333	3.3333	0.0000	
3420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3430	100.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	
3470	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
9841	0.0000	0.0000	0.0000	0.0000	5.7143	0.0000	5.7143	0.0000	
3520	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
3620	0.0000	0.0000	0.0000	1.7937	2.2422	0.4484	0.4484	0.0000	
9911	0.0000	0.0000	0.0000	1.7857	1.7857	0.0000	0.0000	0.0000	
3600	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
3610	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
9981	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
3730	0.7463	0.0000	0.0000	1.4925	4.4776	0.0000	2.2388	1.4925	
3750	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
9991	0.0000	0.0000	0.0000	4.3478	8.6957	0.0000	4.3478	0.0000	
10171	7.6923	0.0000	0.0000	15.3846	15.3846	0.0000	0.0000	0.0000	
10431	0.0000	0.0000	0.0000	1.5385	1.5385	0.0000	0.0000	0.0000	
3810	0.0000	0.0000	0.0000	2.0906	2.4390	0.3484	0.3484	0.0000	
3830	0.0000	0.0000	0.0000	6.1538	7.6923	1.5385	1.5385	0.0000	
10591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10611	0.0000	0.0000	0.0000	1.8519	1.8519	0.0000	0.0000	0.0000	
14651	0.0000	0.0000	0.0000	0.0000	2.8986	0.0000	2.8986	1.4493	
14661	4.7619	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
14701	2.0833	0.0000	0.0000	4.1667	8.3333	0.0000	4.1667	0.0000	
14811	0.0000	0.0000	0.0000	0.0000	4.5455	4.5455	4.5455	0.0000	
14821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19071	0.0000	0.0000	0.0000	1.3514	1.3514	0.0000	0.0000	0.0000	
19121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19701	4.7619	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
19771	5.0847	0.0000	0.0000	5.0847	6.7797	0.0000	1.6949	0.0000	
20731	0.7576	0.0000	0.0000	1.5152	2.2727	0.0000	0.7576	0.0000	
21101	0.0000	2.1739	0.0000	0.0000	6.5217	0.0000	6.5217	2.1739	
7870	0.0000	0.0000	0.0000	3.7037	5.5556	1.8519	1.8519	0.0000	
271	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
361	4.7619	0.0000	0.0000	9.5238	9.5238	0.0000	0.0000	0.0000	
401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
830	0.0000	0.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	
1590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9871	0.0000	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
5970	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
11211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12991	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
13411	0.0000	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
13761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13781	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
14481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5921	0.0000	0.0000	0.0000	1.8325	2.3560	0.2618	0.5236	0.0000	
6131	0.0000	0.0000	0.0000	0.9434	1.8868	0.0000	0.9434	0.0000	
11881	0.3745	0.7491	0.0000	1.1236	2.2472	0.0000	1.1236	0.0000	
11891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12651	0.0000	0.0000	0.0000	0.4082	0.4082	0.0000	0.0000	0.0000	
5070	1.5873	1.5873	0.0000	3.1746	4.7619	0.0000	1.5873	0.0000	
5410	0.0000	0.0000	0.0000	0.0000	1.0101	0.0000	0.0000	0.0000	
5540	0.0000	5.2632	0.0000	5.2632	10.5263	0.0000	5.2632	0.0000	
12831	0.0000	0.8000	0.8000	3.2000	4.0000	0.0000	0.8000	0.0000	
5200	0.8403	0.8403	0.0000	0.8403	1.6807	0.0000	0.8403	0.0000	
5220	0.6849	0.0000	0.6849	2.7397	3.4247	0.0000	0.6849	0.6849	
13171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5230	0.0000	0.0000	0.0000	1.5385	1.5385	0.0000	0.0000	0.0000	
5910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5920	0.0000	0.0000	0.7246	2.1739	2.1739	0.0000	0.0000	0.0000	
17161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2041	0.0000	0.0000	0.0000	0.0000	2.5000	0.0000	2.5000	0.0000	
2431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2761	0.0000	0.0000	0.0000	2.0833	2.0833	0.0000	0.0000	0.0000	
2821	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
3121	0.0000	1.5625	0.0000	0.0000	1.5625	0.0000	1.5625	0.0000	
3521	1.0753	0.0000	0.0000	3.2258	3.2258	0.0000	0.0000	0.0000	
3591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3751	1.2821	0.0000	0.0000	1.2821	1.2821	0.0000	0.0000	0.0000	
3771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
960	1.2500	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
2080	0.0000	0.0000	0.0000	2.2727	2.2727	0.0000	0.0000	0.0000	
3821	0.7937	0.0000	0.0000	1.5873	4.7619	1.5873	3.1746	0.0000	
4121	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	0.0000	0.0000	
4501	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
5631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6361	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	
6611	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
9061	0.0000	0.0000	0.0000	3.8095	7.6190	0.0000	3.8095	2.8571	
9101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2940	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2960	6.2500	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
14631	0.0000	0.0000	0.0000	1.7857	3.5714	0.0000	1.7857	0.0000	
16741	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
18981	0.0000	0.0000	0.0000	4.8780	7.3171	0.0000	2.4390	2.4390	
19871	0.0000	1.9608	0.0000	1.9608	3.9216	0.0000	1.9608	0.0000	
7500	0.6024	0.6024	0.0000	3.6145	4.2169	0.0000	0.6024	0.0000	
7540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20031	0.0000	0.0000	0.0000	2.0942	3.1414	1.0471	1.0471	0.0000	
7570	13.3333	0.0000	0.0000	26.6667	26.6667	0.0000	0.0000	0.0000	
20421	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	0.0000	0.0000	
241	0.0000	0.0000	0.0000	6.0606	6.0606	0.0000	0.0000	0.0000	
411	0.0000	0.0000	0.0000	4.2735	4.2735	0.0000	0.0000	0.0000	
60	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
70	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
80	0.0000	0.0000	0.0000	42.8571	42.8571	0.0000	0.0000	0.0000	
861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6620	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
15851	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
5781	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
9651	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
13031	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
15571	0.0000	0.0000	0.0000	3.0769	9.2308	0.0000	6.1538	0.0000	
16911	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
18141	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
19031	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
20711	0.0000	0.0000	0.0000	3.0303	9.0909	0.0000	6.0606	0.0000	
11851	1.3889	0.0000	0.0000	2.7778	2.7778	0.0000	0.0000	0.0000	
17111	0.0000	0.0000	0.0000	3.2787	3.2787	0.0000	0.0000	0.0000	
17141	16.6667	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
17631	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
17851	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
2021	0.0000	0.0000	0.5556	0.5556	2.7778	0.0000	2.2222	0.0000	
9021	0.0000	0.0000	0.0000	2.9240	3.5088	0.0000	0.5848	0.0000	
9041	0.0000	0.0000	0.0000	2.4390	2.4390	0.0000	0.0000	0.0000	
3220	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
3380	1.9608	0.0000	0.0000	3.9216	3.9216	0.0000	0.0000	0.0000	
9621	0.0000	0.0000	0.0000	4.0816	6.1224	0.0000	2.0408	2.0408	
13661	0.5051	0.5051	0.0000	3.0303	3.5354	0.0000	0.5051	0.0000	
14501	0.0000	0.0000	0.7463	0.7463	5.9701	0.0000	5.2239	0.0000	
18961	0.0000	0.0000	0.0000	2.1277	2.1277	0.0000	0.0000	0.0000	
19141	0.0000	0.6536	0.0000	2.6144	3.9216	0.6536	1.3072	0.0000	
231	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
501	0.0000	0.0000	0.0000	3.5714	3.5714	0.0000	0.0000	0.0000	
771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5751	0.0000	0.0000	0.0000	4.1667	4.1667	0.0000	0.0000	0.0000	
11801	0.0000	0.0000	0.0000	3.9474	5.2632	0.0000	1.3158	1.3158	
11811	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	5.2632	5.2632	
4230	0.0000	0.0000	0.0000	8.0000	8.0000	0.0000	0.0000	0.0000	
11821	0.0000	0.8696	0.0000	0.0000	1.7391	0.0000	1.7391	0.0000	
4710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12211	0.0000	0.0000	0.0000	2.7397	2.7397	0.0000	0.0000	0.0000	
5180	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
5610	0.0000	0.0000	0.0000	3.5088	3.5088	0.0000	0.0000	0.0000	
12661	0.0000	0.8333	0.0000	5.0000	8.3333	0.0000	3.3333	0.8333	
17031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17061	0.0000	0.0000	0.0000	3.0769	3.0769	0.0000	0.0000	0.0000	
6870	0.0000	0.0000	0.0000	0.4425	0.4425	0.0000	0.0000	0.0000	
2011	0.0000	0.0000	0.0000	8.3333	25.0000	0.0000	16.6667	0.0000	
8981	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	10.0000	0.0000	
9141	0.0000	0.0000	0.0000	0.0000	3.4483	0.0000	3.4483	0.0000	
9431	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14491	0.0000	0.0000	0.0000	2.0000	4.0000	0.0000	2.0000	2.0000	
14611	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14691	0.0000	0.5917	0.0000	5.3254	5.9172	0.0000	0.5917	0.0000	
6050	0.0000	0.0000	0.0000	0.0000	3.6585	0.0000	3.6585	1.2195	
6130	0.0000	0.0000	0.0000	8.5714	8.5714	0.0000	0.0000	0.0000	
6150	2.0000	2.0000	0.0000	4.0000	6.0000	0.0000	2.0000	0.0000	
14981	0.0000	2.0408	0.0000	1.0204	4.0816	1.0204	3.0612	0.0000	
6190	0.0000	0.6024	0.0000	0.6024	4.8193	0.0000	4.2169	0.0000	
15011	0.0000	1.5873	0.0000	1.5873	3.1746	0.0000	1.5873	0.0000	
6610	0.0000	1.9608	0.0000	3.9216	5.8824	0.0000	1.9608	0.0000	
15361	0.0000	0.0000	0.0000	8.6957	8.6957	0.0000	0.0000	0.0000	
18941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
221	0.0000	1.5625	0.0000	6.2500	7.8125	0.0000	1.5625	0.0000	
331	0.0000	0.0000	0.0000	2.1277	2.1277	0.0000	0.0000	0.0000	
471	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
1801	0.0000	0.0000	0.0000	0.0000	6.4516	0.0000	6.4516	3.2258	
2101	0.0000	0.0000	0.0000	7.0588	9.4118	0.0000	1.1765	0.0000	
740	0.0000	0.0000	0.0000	11.1111	14.8148	0.0000	3.7037	3.7037	
3681	0.0000	8.0000	0.0000	8.0000	20.0000	0.0000	12.0000	4.0000	
5741	0.0000	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
5911	0.0000	0.0000	0.0000	0.9346	0.9346	0.0000	0.0000	0.0000	
6251	3.3333	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
6281	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
6411	0.0000	0.0000	0.0000	2.2727	2.2727	0.0000	0.0000	0.0000	
6561	0.0000	0.0000	0.0000	4.7244	4.7244	0.0000	0.0000	0.0000	
11091	0.0000	0.0000	0.0000	1.0830	1.0830	0.0000	0.0000	0.0000	
12291	0.0000	0.0000	0.0000	0.0000	1.7857	0.8929	1.7857	0.4464	
4890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11791	0.0000	0.0000	0.0000	4.4248	5.3097	0.8850	0.8850	0.0000	
11841	0.0000	1.9231	0.0000	0.0000	1.9231	0.0000	1.9231	0.0000	
4340	0.0000	0.0000	0.0000	4.1916	4.1916	0.0000	0.0000	0.0000	
11921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4330	0.0000	0.0000	0.0000	0.0000	1.5873	0.0000	1.5873	0.0000	
4410	0.0000	0.0000	0.0000	3.1746	3.1746	0.0000	0.0000	0.0000	
4450	0.0000	0.0000	0.0000	0.5848	0.5848	0.0000	0.0000	0.0000	
4470	0.8929	0.0000	0.0000	2.6786	4.4643	0.8929	1.7857	0.0000	
12131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12151	0.8696	0.0000	0.0000	3.0435	3.4783	0.0000	0.4348	0.0000	
4590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12421	0.5952	0.0000	0.0000	1.7857	1.7857	0.0000	0.0000	0.0000	
4740	1.6949	0.0000	0.0000	5.0847	6.7797	0.0000	0.0000	0.0000	
4960	0.6289	0.0000	1.2579	2.5157	2.5157	0.0000	0.0000	0.0000	
12781	0.0000	0.0000	0.0000	5.3398	6.7961	0.0000	0.9709	0.0000	
5040	0.0000	0.0000	0.0000	3.2258	4.3011	0.0000	1.0753	0.0000	
17011	0.0000	0.0000	0.0000	0.9346	4.6729	0.0000	3.7383	0.0000	
17081	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	8.3333	0.0000	
1981	0.2778	0.0000	0.0000	3.6111	6.3889	0.8333	2.7778	0.2778	
8931	0.0000	0.0000	0.0000	0.0000	3.6364	0.0000	3.6364	0.0000	
8941	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	11.1111	0.0000	
8971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9051	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	4.5455	0.0000	
3080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9301	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	3.7037	0.0000	
9311	0.0000	0.0000	0.0000	1.4286	2.8571	0.0000	1.4286	0.0000	
3110	0.0000	0.0000	0.0000	1.6667	1.6667	0.0000	0.0000	0.0000	
3130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14471	1.2346	0.0000	0.0000	4.9383	4.9383	0.0000	0.0000	0.0000	
14551	0.0000	0.0000	0.0000	6.7568	6.7568	0.0000	0.0000	0.0000	
14781	0.9091	0.0000	0.0000	3.6364	3.6364	0.0000	0.0000	0.0000	
15621	0.0000	0.0000	0.0000	0.8130	0.8130	0.0000	0.0000	0.0000	
6590	16.6667	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
15671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18931	0.0000	0.0000	0.0000	6.2802	6.2802	0.0000	0.0000	0.0000	
19051	14.2857	14.2857	0.0000	14.2857	28.5714	0.0000	14.2857	0.0000	
21111	0.0000	1.3333	0.0000	0.0000	1.3333	0.0000	1.3333	0.0000	
21321	4.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	0.0000	
191	0.0000	0.0000	0.0000	0.0000	1.1364	0.0000	1.1364	0.0000	
391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
50	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
481	12.5000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
621	2.8986	0.0000	0.0000	1.4493	1.4493	0.0000	0.0000	0.0000	
330	0.0000	0.0000	0.0000	11.1111	11.1111	0.0000	0.0000	0.0000	
631	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	
360	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
921	0.0000	0.0000	0.0000	3.9474	3.9474	0.0000	0.0000	0.0000	
961	0.0000	0.0000	0.0000	4.2254	5.6338	0.0000	1.4085	0.0000	
340	0.0000	0.0000	0.0000	2.7778	2.7778	0.0000	0.0000	0.0000	
5671	1.2987	0.0000	0.0000	5.1948	5.1948	0.0000	0.0000	0.0000	
11761	0.0000	0.0000	0.0000	4.4944	4.4944	0.0000	0.0000	0.0000	
16881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1871	0.0000	0.0000	0.0000	1.9231	1.9231	0.0000	0.0000	0.0000	
2061	3.7037	0.0000	0.0000	9.2593	9.2593	0.0000	0.0000	0.0000	
750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2860	0.0000	0.0000	0.0000	1.8182	1.8182	0.0000	0.0000	0.0000	
2111	0.0000	0.0000	0.0000	3.5088	3.5088	0.0000	0.0000	0.0000	
760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2581	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
2681	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
770	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
2721	1.6393	0.0000	0.0000	3.2787	3.2787	0.0000	0.0000	0.0000	
2751	0.0000	0.0000	0.0000	2.8986	2.8986	0.0000	0.0000	0.0000	
780	3.1250	0.0000	0.0000	9.3750	9.3750	0.0000	0.0000	0.0000	
2811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2831	0.0000	0.0000	0.0000	5.3097	5.3097	0.0000	0.0000	0.0000	
1230	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
2851	0.0000	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
2861	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
3111	0.0000	0.0000	0.0000	8.0645	8.0645	0.0000	0.0000	0.0000	
3171	0.0000	1.8182	0.0000	0.0000	1.8182	0.0000	1.8182	0.0000	
3541	0.0000	0.0000	0.0000	5.9701	5.9701	0.0000	0.0000	0.0000	
3631	0.0000	0.0000	0.0000	4.0816	4.0816	0.0000	0.0000	0.0000	
3731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3871	0.0000	0.0000	0.0000	4.6512	4.6512	0.0000	0.0000	0.0000	
3901	0.0000	0.0000	0.0000	2.4390	2.4390	0.0000	0.0000	0.0000	
1010	0.0000	0.0000	0.0000	9.5238	9.5238	0.0000	0.0000	0.0000	
1090	0.0000	0.0000	0.0000	10.5263	10.5263	0.0000	0.0000	0.0000	
