ID	INSIGHT	INCLUSION	CAUSATION	INHIBITION	DISCREPANCY	TENTATIVENESS	COGNITIVE PROCESSES	EXCLUSION	CERTAINTY	
4041	0.0000	0.0000	3.4483	0.0000	3.4483	6.8966	24.1379	6.8966	3.4483	
4051	0.0000	0.0000	3.3333	3.3333	3.3333	3.3333	16.6667	6.6667	0.0000	
1800	2.7778	2.7778	5.5556	0.0000	2.7778	2.7778	16.6667	0.0000	0.0000	
4091	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	17.6471	5.8824	0.0000	
4391	0.0000	2.7778	8.3333	0.0000	5.5556	2.7778	27.7778	8.3333	0.0000	
4421	2.1277	0.0000	4.2553	0.0000	0.0000	2.1277	12.7660	4.2553	2.1277	
4981	2.4096	1.8072	3.0120	1.2048	4.2169	6.0241	21.6867	4.2169	1.8072	
5071	5.4545	1.8182	0.0000	0.0000	2.7273	8.1818	20.0000	3.6364	1.8182	
1840	5.6604	3.7736	1.8868	0.0000	3.7736	3.7736	20.7547	5.6604	0.0000	
5851	0.0000	0.0000	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	
1960	0.0000	8.3333	0.0000	0.0000	8.3333	0.0000	25.0000	0.0000	8.3333	
6201	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	10.5263	0.0000	0.0000	
1850	3.8462	7.6923	0.0000	0.0000	0.0000	3.8462	15.3846	0.0000	0.0000	
1930	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	100.0000	
1950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6381	4.0000	2.0000	4.0000	2.0000	2.0000	0.0000	16.0000	4.0000	0.0000	
2150	12.0000	8.0000	4.0000	0.0000	0.0000	0.0000	32.0000	0.0000	4.0000	
9081	9.3220	0.0000	1.6949	0.0000	1.6949	5.9322	19.4915	3.3898	0.8475	
9291	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	23.8095	14.2857	4.7619	
3120	2.8169	4.2254	1.4085	0.0000	0.0000	0.0000	11.2676	2.8169	0.0000	
3170	8.1081	5.4054	0.0000	0.0000	2.7027	5.4054	21.6216	0.0000	2.7027	
3180	20.0000	5.0000	0.0000	0.0000	0.0000	5.0000	35.0000	5.0000	5.0000	
3190	12.0000	4.0000	0.0000	0.0000	0.0000	4.0000	20.0000	4.0000	0.0000	
3210	0.0000	10.5263	0.0000	5.2632	0.0000	5.2632	21.0526	0.0000	0.0000	
9331	0.0000	2.8571	0.0000	0.0000	8.5714	8.5714	22.8571	2.8571	2.8571	
3290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3350	7.6087	2.1739	1.0870	0.0000	3.2609	7.6087	26.0870	4.3478	3.2609	
3440	8.3333	0.0000	0.0000	0.0000	0.0000	8.3333	25.0000	12.5000	4.1667	
9371	7.1429	1.4286	0.0000	0.0000	5.7143	1.4286	22.8571	1.4286	4.2857	
3700	5.0633	1.2658	1.2658	0.0000	6.3291	2.5316	16.4557	5.0633	0.0000	
9561	2.1053	5.2632	1.0526	0.0000	2.1053	4.2105	21.0526	3.1579	1.0526	
9611	6.9444	6.9444	1.3889	0.0000	1.3889	5.5556	23.6111	0.0000	1.3889	
9671	8.3333	0.0000	0.0000	0.0000	0.0000	16.6667	25.0000	0.0000	0.0000	
3260	5.7692	1.9231	0.0000	1.9231	0.0000	3.8462	11.5385	0.0000	0.0000	
3360	10.0000	0.0000	5.0000	0.0000	0.0000	0.0000	25.0000	5.0000	0.0000	
9741	13.4615	3.8462	0.0000	0.0000	1.9231	11.5385	25.0000	3.8462	0.0000	
3370	7.4627	1.4925	2.9851	0.0000	0.0000	4.4776	19.4030	2.9851	2.9851	
3390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	5.0000	5.0000	
3410	10.0000	3.3333	0.0000	0.0000	0.0000	3.3333	20.0000	6.6667	0.0000	
3420	4.1667	8.3333	0.0000	0.0000	0.0000	0.0000	16.6667	4.1667	0.0000	
3430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3470	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9841	11.4286	5.7143	0.0000	0.0000	0.0000	5.7143	22.8571	0.0000	0.0000	
3520	0.0000	0.0000	9.5238	0.0000	4.7619	0.0000	23.8095	0.0000	9.5238	
3620	5.3812	4.0359	3.1390	0.0000	1.7937	3.1390	22.8700	4.0359	2.2422	
9911	4.4643	0.8929	3.5714	0.8929	2.6786	5.3571	20.5357	2.6786	1.7857	
3600	3.8462	0.0000	0.0000	3.8462	0.0000	3.8462	19.2308	7.6923	0.0000	
3610	20.0000	6.6667	0.0000	0.0000	0.0000	6.6667	33.3333	0.0000	6.6667	
9981	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	9.5238	0.0000	0.0000	
3730	2.2388	0.0000	2.2388	0.0000	1.4925	2.2388	11.1940	2.9851	0.0000	
3750	2.2727	4.5455	2.2727	2.2727	2.2727	2.2727	27.2727	9.0909	4.5455	
9991	8.6957	4.3478	4.3478	0.0000	0.0000	8.6957	39.1304	17.3913	4.3478	
10171	0.0000	0.0000	7.6923	0.0000	0.0000	15.3846	23.0769	0.0000	0.0000	
10431	7.6923	6.1538	0.0000	0.0000	1.5385	12.3077	33.8462	13.8462	1.5385	
3810	5.5749	4.1812	2.4390	0.0000	2.0906	3.1359	22.6481	3.4843	2.4390	
3830	4.6154	1.5385	6.1538	0.0000	3.0769	4.6154	26.1538	0.0000	4.6154	
10591	12.9032	6.4516	6.4516	3.2258	3.2258	0.0000	32.2581	6.4516	0.0000	
10611	9.2593	1.8519	1.8519	0.0000	3.7037	3.7037	24.0741	5.5556	1.8519	
14651	1.4493	5.7971	1.4493	1.4493	0.0000	2.8986	15.9420	4.3478	1.4493	
14661	4.7619	0.0000	0.0000	0.0000	0.0000	4.7619	14.2857	0.0000	4.7619	
14701	0.0000	2.0833	2.0833	0.0000	0.0000	2.0833	6.2500	2.0833	0.0000	
14811	9.0909	9.0909	0.0000	4.5455	0.0000	4.5455	22.7273	0.0000	0.0000	
14821	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	
14831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19071	6.7568	1.3514	1.3514	0.0000	1.3514	5.4054	24.3243	9.4595	2.7027	
19121	6.8966	0.0000	0.0000	0.0000	3.4483	3.4483	10.3448	3.4483	0.0000	
19701	19.0476	4.7619	0.0000	0.0000	0.0000	14.2857	38.0952	0.0000	0.0000	
19771	8.4746	5.0847	1.6949	0.0000	0.0000	3.3898	18.6441	1.6949	0.0000	
20731	5.3030	3.0303	2.2727	0.0000	0.7576	4.5455	19.6970	6.8182	0.7576	
21101	6.5217	0.0000	4.3478	0.0000	0.0000	4.3478	17.3913	2.1739	2.1739	
7870	7.4074	0.0000	0.0000	0.0000	3.7037	0.0000	18.5185	3.7037	5.5556	
271	2.2727	4.5455	0.0000	0.0000	2.2727	6.8182	18.1818	2.2727	0.0000	
361	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	9.5238	4.7619	0.0000	
401	0.0000	6.2500	0.0000	0.0000	0.0000	6.2500	18.7500	0.0000	0.0000	
821	9.0909	4.5455	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	
1251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
830	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	11.1111	
5970	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	11.1111	
11211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12991	5.2632	5.2632	0.0000	0.0000	0.0000	10.5263	15.7895	0.0000	0.0000	
13411	0.0000	5.5556	0.0000	0.0000	0.0000	0.0000	16.6667	11.1111	0.0000	
13761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5921	2.6178	4.1885	1.8325	0.0000	1.3089	1.0471	14.6597	1.8325	1.5707	
6131	2.8302	2.8302	1.8868	0.9434	2.8302	2.8302	16.9811	3.7736	1.8868	
11881	4.1199	4.8689	2.9963	1.1236	1.4981	4.4944	22.0974	1.4981	2.2472	
11891	2.1277	2.1277	0.0000	0.0000	2.1277	8.5106	14.8936	4.2553	0.0000	
12651	2.8571	3.2653	2.4490	0.4082	0.8163	2.4490	17.1429	3.2653	1.6327	
5070	7.9365	4.7619	0.0000	0.0000	0.0000	3.1746	15.8730	1.5873	0.0000	
5410	5.0505	2.0202	4.0404	1.0101	1.0101	2.0202	19.1919	6.0606	0.0000	
5540	2.6316	5.2632	2.6316	2.6316	2.6316	15.7895	31.5789	0.0000	0.0000	
12831	1.6000	1.6000	3.2000	0.0000	4.8000	5.6000	17.6000	5.6000	0.0000	
5200	5.0420	4.2017	1.6807	0.0000	0.0000	2.5210	19.3277	5.0420	1.6807	
5220	3.4247	7.5342	2.0548	0.0000	2.0548	6.1644	26.7123	5.4795	0.6849	
13171	0.0000	7.6923	5.7692	0.0000	5.7692	3.8462	25.0000	5.7692	0.0000	
5210	4.0000	4.0000	4.0000	0.0000	8.0000	8.0000	32.0000	0.0000	12.0000	
5230	0.0000	3.0769	3.0769	1.5385	0.0000	4.6154	20.0000	6.1538	3.0769	
5910	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	
5920	0.7246	1.4493	1.4493	0.0000	3.6232	2.8986	11.5942	5.0725	0.7246	
17161	4.1667	0.0000	0.0000	4.1667	0.0000	4.1667	12.5000	4.1667	0.0000	
2041	2.5000	10.0000	0.0000	0.0000	2.5000	0.0000	15.0000	2.5000	0.0000	
2431	6.2500	3.1250	6.2500	0.0000	3.1250	0.0000	21.8750	0.0000	0.0000	
2761	0.0000	4.1667	0.0000	0.0000	0.0000	2.0833	8.3333	2.0833	0.0000	
2821	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	
3121	3.1250	4.6875	1.5625	1.5625	0.0000	1.5625	15.6250	3.1250	0.0000	
3521	1.0753	8.6022	0.0000	0.0000	2.1505	2.1505	20.4301	2.1505	1.0753	
3591	2.7778	5.5556	2.7778	2.7778	0.0000	2.7778	16.6667	0.0000	2.7778	
3651	0.0000	0.0000	14.2857	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
3661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3751	0.0000	3.8462	3.8462	1.2821	0.0000	0.0000	8.9744	0.0000	0.0000	
3771	8.1081	5.4054	2.7027	0.0000	0.0000	2.7027	21.6216	2.7027	0.0000	
960	3.7500	8.7500	3.7500	0.0000	0.0000	6.2500	22.5000	0.0000	1.2500	
2080	2.2727	6.8182	2.2727	0.0000	0.0000	0.0000	11.3636	0.0000	0.0000	
3821	1.5873	3.1746	2.3810	0.7937	0.0000	0.7937	10.3175	0.7937	0.7937	
4121	1.7241	6.8966	8.6207	0.8621	1.7241	6.8966	26.7241	2.5862	0.0000	
4501	2.1739	4.3478	4.3478	0.0000	0.0000	0.0000	19.5652	4.3478	4.3478	
5631	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	10.0000	
6361	2.0833	6.2500	0.0000	0.0000	0.0000	0.0000	10.4167	0.0000	0.0000	
6611	5.8824	8.8235	10.2941	2.9412	1.4706	5.8824	33.8235	2.9412	1.4706	
9061	4.7619	6.6667	1.9048	0.0000	0.0000	2.8571	20.0000	2.8571	0.9524	
9101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.5714	0.0000	0.0000	
2940	0.0000	0.0000	0.0000	0.0000	10.5263	0.0000	21.0526	0.0000	0.0000	
2960	12.5000	0.0000	0.0000	0.0000	6.2500	6.2500	25.0000	6.2500	0.0000	
14631	1.7857	7.1429	0.0000	0.0000	1.7857	1.7857	14.2857	0.0000	0.0000	
16741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18981	17.0732	9.7561	0.0000	0.0000	0.0000	4.8780	29.2683	2.4390	0.0000	
19871	5.8824	1.9608	3.9216	0.0000	0.0000	9.8039	25.4902	3.9216	1.9608	
7500	3.0120	6.0241	2.4096	0.6024	0.6024	1.2048	18.0723	2.4096	0.0000	
7540	6.6667	0.0000	3.3333	0.0000	0.0000	3.3333	16.6667	3.3333	0.0000	
7550	4.3478	2.8986	2.8986	0.0000	0.0000	1.4493	18.8406	5.7971	2.8986	
20031	0.0000	1.0471	2.6178	1.5707	0.0000	0.5236	13.0890	4.1885	2.0942	
7570	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	26.6667	6.6667	13.3333	
20421	0.0000	3.4483	3.4483	0.0000	6.8966	0.0000	13.7931	0.0000	0.0000	
241	6.0606	6.0606	0.0000	0.0000	3.0303	9.0909	21.2121	6.0606	0.0000	
411	5.1282	0.0000	0.8547	1.7094	0.8547	3.4188	16.2393	2.5641	0.0000	
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
70	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	25.0000	0.0000	
80	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
861	9.0909	4.5455	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	
6620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	
15851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	2.6316	2.6316	
5781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
9651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
13031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
15571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.8462	0.0000	13.8462	
16911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
18141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
19031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
20711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6364	0.0000	13.6364	
11851	0.0000	2.7778	0.0000	0.0000	0.0000	2.7778	9.7222	4.1667	0.0000	
17111	4.9180	1.6393	3.2787	0.0000	1.6393	0.0000	14.7541	1.6393	1.6393	
17141	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
17631	13.3333	0.0000	6.6667	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
17851	0.0000	2.9412	0.0000	0.0000	2.9412	0.0000	11.7647	5.8824	0.0000	
2021	3.3333	5.0000	1.1111	0.0000	2.7778	3.8889	19.4444	1.6667	0.5556	
9021	4.0936	1.7544	2.3392	0.0000	1.1696	4.0936	16.9591	4.0936	0.5848	
9041	2.4390	2.4390	2.4390	0.0000	0.0000	2.4390	9.7561	2.4390	0.0000	
3220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3380	3.9216	5.8824	0.0000	0.0000	0.0000	1.9608	13.7255	1.9608	0.0000	
9621	6.1224	0.0000	0.0000	0.0000	4.0816	8.1633	18.3673	4.0816	2.0408	
13661	2.5253	0.0000	2.0202	0.0000	1.0101	1.5152	15.1515	6.5657	1.0101	
14501	5.9701	2.9851	1.4925	0.0000	3.7313	5.2239	19.4030	2.9851	0.7463	
18961	6.3830	2.1277	0.0000	0.0000	0.0000	0.0000	8.5106	0.0000	0.0000	
19141	3.9216	2.6144	3.2680	0.0000	2.6144	4.5752	15.6863	3.9216	0.6536	
231	0.0000	0.0000	0.0000	0.0000	0.0000	2.7778	5.5556	2.7778	0.0000	
501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
771	9.5238	4.7619	0.0000	0.0000	0.0000	0.0000	19.0476	0.0000	0.0000	
5751	0.0000	0.0000	4.1667	4.1667	0.0000	0.0000	8.3333	0.0000	0.0000	
11801	7.8947	3.9474	2.6316	1.3158	1.3158	3.9474	23.6842	1.3158	3.9474	
11811	15.7895	5.2632	5.2632	0.0000	0.0000	5.2632	21.0526	0.0000	0.0000	
4230	8.0000	4.0000	0.0000	0.0000	0.0000	4.0000	24.0000	8.0000	0.0000	
11821	6.0870	6.9565	0.8696	0.8696	2.6087	7.8261	27.8261	5.2174	0.8696	
4710	0.0000	21.4286	0.0000	0.0000	0.0000	0.0000	42.8571	14.2857	7.1429	
12211	4.1096	2.7397	0.0000	0.0000	4.1096	6.8493	20.5479	4.1096	2.7397	
5180	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	
5610	7.0175	1.7544	3.5088	0.0000	1.7544	5.2632	19.2982	5.2632	0.0000	
12661	7.5000	2.5000	3.3333	0.0000	5.0000	6.6667	24.1667	1.6667	3.3333	
17031	0.0000	0.0000	14.2857	0.0000	7.1429	7.1429	21.4286	7.1429	0.0000	
17061	1.5385	4.6154	1.5385	0.0000	1.5385	1.5385	12.3077	0.0000	0.0000	
6870	0.8850	1.3274	1.3274	0.0000	0.0000	0.8850	5.7522	0.4425	0.0000	
2011	0.0000	8.3333	8.3333	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	
8981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9141	6.8966	0.0000	3.4483	0.0000	0.0000	3.4483	24.1379	10.3448	3.4483	
9431	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	30.0000	10.0000	0.0000	
14491	8.0000	4.0000	0.0000	0.0000	6.0000	2.0000	18.0000	0.0000	0.0000	
14611	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.0000	0.0000	0.0000	
14691	6.5089	3.5503	1.7751	0.0000	4.1420	5.3254	20.1183	2.3669	0.0000	
6050	2.4390	6.0976	0.0000	0.0000	2.4390	10.9756	28.0488	1.2195	3.6585	
6130	2.8571	5.7143	0.0000	0.0000	5.7143	2.8571	22.8571	5.7143	2.8571	
6150	2.0000	2.0000	6.0000	0.0000	6.0000	2.0000	18.0000	2.0000	2.0000	
14981	8.1633	2.0408	1.0204	0.0000	1.0204	5.1020	16.3265	1.0204	1.0204	
6190	6.0241	6.6265	2.4096	0.6024	1.8072	6.6265	28.3133	4.2169	0.0000	
15011	3.1746	6.3492	3.1746	0.0000	3.1746	3.1746	19.0476	3.1746	1.5873	
6610	5.8824	1.9608	3.9216	0.0000	5.8824	7.8431	29.4118	1.9608	5.8824	
15361	17.3913	4.3478	0.0000	0.0000	0.0000	0.0000	30.4348	4.3478	4.3478	
18941	0.0000	7.6923	0.0000	0.0000	3.8462	7.6923	23.0769	3.8462	0.0000	
221	3.1250	3.1250	1.5625	1.5625	3.1250	9.3750	23.4375	7.8125	1.5625	
331	4.2553	2.1277	0.0000	0.0000	4.2553	2.1277	10.6383	2.1277	0.0000	
471	0.0000	4.5455	4.5455	0.0000	4.5455	9.0909	22.7273	0.0000	0.0000	
1801	6.4516	6.4516	3.2258	3.2258	6.4516	0.0000	22.5806	0.0000	0.0000	
2101	2.3529	2.3529	2.3529	0.0000	2.3529	2.3529	10.5882	1.1765	0.0000	
740	0.0000	3.7037	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	
3681	0.0000	4.0000	4.0000	0.0000	0.0000	4.0000	12.0000	0.0000	0.0000	
5741	6.0606	0.0000	0.0000	0.0000	6.0606	15.1515	27.2727	15.1515	0.0000	
5911	5.6075	1.8692	2.8037	0.0000	0.0000	4.6729	20.5607	8.4112	1.8692	
6251	3.3333	0.0000	6.6667	3.3333	0.0000	6.6667	23.3333	6.6667	0.0000	
6281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6411	6.8182	4.5455	4.5455	0.0000	2.2727	2.2727	18.1818	0.0000	0.0000	
6561	2.3622	3.1496	2.3622	0.0000	3.9370	5.5118	17.3228	2.3622	1.5748	
11091	3.2491	2.8881	1.8051	0.7220	3.6101	2.8881	19.4946	5.4152	1.4440	
12291	3.1250	4.4643	0.4464	0.0000	2.2321	2.6786	13.3929	2.6786	0.4464	
4890	0.0000	1.7857	0.0000	0.0000	1.7857	3.5714	7.1429	1.7857	1.7857	
11791	3.5398	2.6549	2.6549	0.0000	0.0000	1.7699	15.9292	1.7699	4.4248	
11841	3.8462	1.9231	0.0000	0.0000	1.9231	1.9231	9.6154	0.0000	0.0000	
4340	7.1856	2.3952	1.7964	0.0000	1.7964	5.3892	19.7605	4.7904	1.1976	
11921	5.6180	2.2472	1.1236	1.1236	2.2472	1.1236	19.1011	6.7416	0.0000	
4330	1.5873	4.7619	0.0000	0.0000	1.5873	3.1746	15.8730	3.1746	3.1746	
4410	4.7619	7.9365	6.3492	1.5873	0.0000	1.5873	34.9206	6.3492	4.7619	
4450	2.6316	3.2164	2.6316	0.5848	0.8772	1.4620	16.0819	5.2632	0.8772	
4470	5.3571	4.4643	1.7857	1.7857	0.0000	2.6786	18.7500	1.7857	0.8929	
12131	10.0000	0.0000	10.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
12151	3.0435	3.4783	2.1739	0.4348	3.9130	4.3478	20.8696	5.2174	1.7391	
4590	9.0909	9.0909	9.0909	9.0909	0.0000	0.0000	36.3636	0.0000	0.0000	
12421	3.5714	2.9762	3.5714	1.1905	1.1905	0.5952	18.4524	2.9762	3.5714	
4740	10.1695	5.0847	1.6949	0.0000	0.0000	8.4746	25.4237	1.6949	0.0000	
4960	1.2579	3.1447	3.7736	0.0000	0.6289	3.7736	16.9811	3.7736	0.6289	
12781	3.3981	2.4272	1.9417	0.0000	0.9709	5.8252	19.4175	4.8544	1.4563	
5040	2.1505	2.1505	2.1505	2.1505	1.0753	3.2258	18.2796	8.6022	0.0000	
17011	1.8692	2.8037	0.0000	0.0000	2.8037	1.8692	10.2804	3.7383	0.0000	
17081	0.0000	4.1667	0.0000	0.0000	4.1667	8.3333	16.6667	0.0000	0.0000	
1981	3.0556	1.9444	0.5556	0.5556	2.5000	8.0556	23.6111	8.0556	1.3889	
8931	3.6364	1.8182	0.0000	0.0000	5.4545	0.0000	14.5455	3.6364	0.0000	
8941	0.0000	0.0000	11.1111	0.0000	11.1111	0.0000	33.3333	0.0000	0.0000	
8971	6.0606	3.0303	0.0000	0.0000	0.0000	3.0303	12.1212	3.0303	0.0000	
9051	4.5455	9.0909	0.0000	0.0000	4.5455	0.0000	22.7273	0.0000	0.0000	
3080	0.0000	3.7037	0.0000	0.0000	11.1111	3.7037	18.5185	3.7037	0.0000	
9301	0.0000	3.7037	0.0000	0.0000	3.7037	3.7037	14.8148	3.7037	0.0000	
9311	2.8571	5.7143	0.0000	0.0000	5.7143	4.2857	18.5714	2.8571	2.8571	
3110	0.0000	0.0000	1.6667	0.0000	1.6667	3.3333	5.0000	1.6667	0.0000	
3130	5.0000	10.0000	0.0000	0.0000	0.0000	0.0000	20.0000	5.0000	0.0000	
14461	0.0000	3.0769	4.6154	1.5385	1.5385	0.0000	10.7692	0.0000	0.0000	
14471	3.7037	1.8519	5.5556	1.2346	1.8519	3.0864	22.2222	5.5556	4.3210	
14551	2.7027	0.0000	6.7568	0.0000	1.3514	2.7027	16.2162	4.0541	1.3514	
14781	2.7273	0.9091	2.7273	0.9091	1.8182	5.4545	15.4545	4.5455	0.0000	
15621	1.6260	2.4390	1.6260	0.8130	0.0000	1.6260	8.1301	0.8130	0.0000	
6590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15941	7.1429	0.0000	0.0000	0.0000	7.1429	10.7143	17.8571	3.5714	0.0000	
16381	0.0000	8.3333	5.5556	0.0000	2.7778	5.5556	19.4444	2.7778	0.0000	
16411	2.5000	1.2500	3.7500	0.0000	3.7500	5.0000	17.5000	6.2500	0.0000	
18931	3.3816	0.4831	8.6957	2.4155	0.9662	4.3478	24.6377	5.3140	0.9662	
19051	28.5714	0.0000	0.0000	0.0000	0.0000	28.5714	42.8571	0.0000	0.0000	
21111	2.6667	2.6667	0.0000	2.6667	0.0000	4.0000	24.0000	4.0000	6.6667	
21321	16.0000	12.0000	0.0000	0.0000	0.0000	8.0000	32.0000	4.0000	0.0000	
191	2.2727	1.1364	1.1364	0.0000	1.1364	5.6818	13.6364	4.5455	0.0000	
391	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	26.6667	13.3333	6.6667	
50	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	25.0000	
481	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	
621	4.3478	1.4493	1.4493	0.0000	2.8986	4.3478	20.2899	4.3478	2.8986	
330	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
631	1.0000	4.0000	1.0000	0.0000	4.0000	6.0000	17.0000	4.0000	1.0000	
360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	5.2632	
671	3.7736	3.7736	3.7736	0.0000	5.6604	18.8679	33.9623	13.2075	0.0000	
921	0.0000	2.6316	5.2632	2.6316	0.0000	1.3158	11.8421	3.9474	0.0000	
961	2.8169	1.4085	11.2676	0.0000	7.0423	8.4507	28.1690	2.8169	0.0000	
340	5.5556	2.7778	2.7778	0.0000	0.0000	2.7778	13.8889	2.7778	0.0000	
5671	6.4935	1.2987	1.2987	0.0000	1.2987	0.0000	16.8831	2.5974	2.5974	
11761	3.3708	5.6180	4.4944	4.4944	0.0000	3.3708	19.1011	2.2472	0.0000	
16881	3.3898	1.6949	3.3898	1.6949	0.0000	1.6949	18.6441	3.3898	0.0000	
1871	1.9231	3.8462	0.0000	0.0000	0.0000	1.9231	13.4615	0.0000	1.9231	
2061	1.8519	3.7037	0.0000	0.0000	0.0000	0.0000	7.4074	0.0000	0.0000	
750	0.0000	21.0526	0.0000	0.0000	0.0000	0.0000	21.0526	0.0000	0.0000	
2860	0.0000	5.4545	1.8182	0.0000	0.0000	0.0000	10.9091	1.8182	1.8182	
2111	0.0000	12.2807	0.0000	0.0000	0.0000	0.0000	14.0351	1.7544	0.0000	
760	0.0000	0.0000	0.0000	0.0000	0.0000	11.7647	17.6471	5.8824	0.0000	
2581	0.0000	2.9412	0.0000	0.0000	0.0000	2.9412	11.7647	2.9412	0.0000	
2681	0.0000	7.6923	5.1282	1.2821	0.0000	0.0000	19.2308	0.0000	5.1282	
770	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	6.6667	
